date,number_week,rank,name,symbol,market_cap,price,circulating_supply,volume,%_1h,%_24h,%_7d
2017-01-01,52,1,Bitcoin,BTC,"$16,050,414,526",$998.33,"16,077,337","$147,775,168",-0.42,3.71,11.16
2017-01-01,52,2,Ethereum,ETH,"$715,049,311",$8.17,"87,493,800","$14,731,686",0.88,1.78,12.98
2017-01-01,52,3,XRP,XRP,"$231,408,729",$0.006368,"36,337,298,649","$418,978",-0.16,-2.03,-0.73
2017-01-01,52,4,Litecoin,LTC,"$221,718,486",$4.51,"49,144,154","$11,337,498",-0.07,3.81,3.02
2017-01-01,52,5,Monero,XMR,"$190,983,552",$13.97,"13,668,252","$3,923,545",3.01,1.44,43.15
2017-01-01,52,6,Ethereum Classic,ETC,"$122,202,804",$1.40,"87,444,118","$3,570,371",0.54,-1.21,30.52
2017-01-01,52,7,Dash,DASH,"$78,524,020",$11.23,"6,992,839","$3,684,212",-0.33,0.19,11.78
2017-01-01,52,8,Augur,REP,"$43,994,860",$4.00,"11,000,000","$230,517",1.80,5.62,41.67
2017-01-01,52,9,MaidSafeCoin,MAID,"$43,862,003",$0.09692,"452,552,412","$457,685",1.25,-2.34,-2.55
2017-01-01,52,10,Steem,STEEM,"$36,999,610",$0.1612,"229,582,096","$108,192",-0.55,-7.27,16.93
2017-01-01,52,11,NEM,XEM,"$30,962,258",$0.00344,"8,999,999,999","$78,880",0.08,-6.90,-3.62
2017-01-01,52,12,Iconomi,ICN,"$26,381,302",$0.3032,"87,000,000","$198,818",-1.71,-2.66,-9.07
2017-01-01,52,13,Factom,FCT,"$25,392,986",$2.90,"8,753,219","$1,062,018",1.52,-3.38,18.61
2017-01-01,52,14,Dogecoin,DOGE,"$24,501,946",$0.0002278,"107,543,546,602","$136,829",0.14,1.07,-1.71
2017-01-01,52,15,Waves,WAVES,"$22,132,166",$0.2213,"100,000,000","$35,423",0.53,-11.46,9.23
2017-01-01,52,16,DigixDAO,DGD,"$18,079,172",$9.04,"2,000,000","$8,349",-0.47,5.85,5.20
2017-01-01,52,17,Stellar,XLM,"$17,173,253",$0.002481,"6,921,534,188","$39,325",-0.62,1.05,-4.87
2017-01-01,52,18,Zcash,ZEC,"$16,958,474",$48.47,"349,869","$530,961",-0.37,0.31,5.14
2017-01-01,52,19,Lisk,LSK,"$15,220,159",$0.1502,"101,301,175","$207,507",0.09,4.03,4.84
2017-01-01,52,20,GameCredits,GAME,"$13,091,197",$0.2193,"59,695,275","$216,610",1.27,7.09,10.70
2017-01-01,52,21,EDC Blockchain,EDC,"$12,632,600",$0.9274,"13,621,634","$454,474",1.04,-6.93,6.31
2017-01-01,52,22,BitShares,BTS,"$10,440,285",$0.004049,"2,578,560,000","$84,776",0.23,1.90,-5.00
2017-01-01,52,23,Swiscoin,SCN,"$10,381,862",$0.02188,"474,542,821","$105,131",-0.52,4.56,-13.77
2017-01-01,52,24,Ardor,ARDR,"$10,161,981",$0.01017,"998,999,495","$15,054",-2.62,-0.01,-6.37
2017-01-01,52,25,Tether,USDT,"$9,951,674",$1.00,"9,951,590","$1,945,995",0.00,0.00,0.00
2017-01-01,52,26,Xaurum,XAUR,"$8,866,035",$0.09973,"88,898,239","$7,872",-0.47,12.61,62.91
2017-01-01,52,27,Gulden,NLG,"$8,612,954",$0.0255,"337,740,845","$32,904",2.01,-4.24,14.26
2017-01-01,52,28,ShadowCash,SDC,"$7,187,304",$1.09,"6,614,489","$119,335",0.21,-12.81,4.65
2017-01-01,52,29,Stratis,STRAT,"$7,108,501",$0.07238,"98,213,348","$24,800",-3.76,0.34,11.65
2017-01-01,52,30,Neo,NEO,"$7,092,055",$0.1418,"50,000,000","$63,512",-0.04,-2.02,-3.28
2017-01-01,52,31,Golem,GNT,"$6,720,074",$0.009868,"681,009,001","$22,571",-0.40,1.88,-13.34
2017-01-01,52,32,Emercoin,EMC,"$6,419,058",$0.1636,"39,235,691","$36,744",0.04,-6.48,-15.51
2017-01-01,52,33,Storjcoin X,SJCX,"$6,285,603",$0.1245,"50,468,144","$3,307",0.62,-3.50,2.92
2017-01-01,52,34,Nxt,NXT,"$6,105,846",$0.006112,"998,999,983","$36,560",-0.21,2.62,1.50
2017-01-01,52,35,I/O Coin,IOC,"$6,086,238",$0.3733,"16,301,829","$2,203",-0.47,2.25,8.56
2017-01-01,52,36,SingularDTV,SNGLS,"$5,989,950",$0.009983,"600,000,000","$1,780",-4.53,-4.62,11.26
2017-01-01,52,37,Peercoin,PPC,"$5,866,126",$0.2469,"23,754,465","$50,549",-0.35,6.91,6.42
2017-01-01,52,38,LoMoCoin,LMC,"$5,674,906",$0.027,"210,204,405","$608,884",-0.09,-8.11,-38.54
2017-01-01,52,39,Rubycoin,RBY,"$5,251,589",$0.2201,"23,855,390","$2,183",1.52,6.16,-5.15
2017-01-01,52,40,Siacoin,SC,"$5,039,598",$0.00023,"21,913,335,360","$43,397",-0.87,-4.59,9.98
2017-01-01,52,41,Counterparty,XCP,"$5,024,347",$1.92,"2,620,726","$33,097",1.15,12.21,7.74
2017-01-01,52,42,YbCoin,YBC,"$4,814,240",$1.60,"3,017,832","$432,991",0.16,0.59,3.35
2017-01-01,52,43,Syscoin,SYS,"$4,664,731",$0.00894,"521,782,085","$19,824",-0.26,-3.21,8.46
2017-01-01,52,44,BitCrystals,BCY,"$4,591,965",$0.1103,"41,622,441","$11,913",-0.43,-12.36,-7.84
2017-01-01,52,45,BitcoinDark,BTCD,"$4,523,808",$3.51,"1,288,862","$2,696",-0.60,0.96,4.79
2017-01-01,52,46,Namecoin,NMC,"$3,602,953",$0.2445,"14,736,400","$14,887",0.33,5.71,9.03
2017-01-01,52,47,Global Currency Reserve,GCR,"$3,516,680",$0.03448,"102,005,322","$1,811",-0.47,-0.01,9.41
2017-01-01,52,48,HyperSpace,AMP,"$3,325,963",$0.04043,"82,256,324","$16,195",-0.73,0.70,1.99
2017-01-01,52,49,PotCoin,POT,"$3,157,199",$0.01467,"215,275,679","$211,333",0.00,-2.78,-10.28
2017-01-01,52,50,Yocoin,YOC,"$2,934,204",$0.04599,"63,798,830","$77,077",0.31,60.50,45.58
2017-01-01,52,51,SolarCoin,SLR,"$2,922,817",$0.08408,"34,761,465","$7,589",-0.45,3.94,7.43
2017-01-01,52,52,GridCoin,GRC,"$2,875,271",$0.007478,"384,477,319","$7,962",-0.39,1.47,59.31
2017-01-01,52,53,vSlice,VSL,"$2,733,233",$0.08186,"33,390,496","$10,513",-6.07,-0.95,104.40
2017-12-31,52,1,Bitcoin,BTC,"$237,466,518,547","$14,156.44","16,774,450","$12,136,306,688",0.01,8.41,4.21
2017-12-24,51,1,Bitcoin,BTC,"$233,413,800,016","$13,925.78","16,761,275","$11,572,254,720",1.68,-6.13,-26.84
2017-12-17,50,1,Bitcoin,BTC,"$320,575,829,568","$19,140.76","16,748,337","$13,314,556,928",-1.93,-1.70,20.36
2017-12-10,49,1,Bitcoin,BTC,"$258,616,070,175","$15,455.44","16,733,012","$13,433,251,840",1.43,3.80,34.80
2017-12-03,48,1,Bitcoin,BTC,"$189,302,801,342","$11,323.22","16,718,100","$6,608,310,784",1.08,2.06,19.33
2017-11-26,47,1,Bitcoin,BTC,"$155,850,820,848","$9,330.55","16,703,275","$5,475,582,464",-0.32,6.22,16.44
2017-01-01,52,54,NavCoin,NAV,"$2,293,733",$0.03792,"60,492,408","$34,366",-0.50,-2.70,1.10
2017-01-01,52,55,Obyte,GBYTE,"$2,096,482",$20.96,"100,000","$30,436",4.57,49.39,0.00
2017-01-01,52,56,BlackCoin,BLK,"$2,082,561",$0.02745,"75,875,421","$11,165",-0.85,0.19,3.64
2017-01-01,52,57,DigiByte,DGB,"$2,022,687",$0.0002599,"7,782,425,433","$17,929",3.69,1.53,20.20
2017-01-01,52,58,Clams,CLAM,"$1,754,011",$0.8489,"2,066,139","$10,424",0.99,-1.57,2.12
2017-01-01,52,59,Decred,DCR,"$1,705,649",$0.49,"3,480,919","$3,214",-0.66,3.36,10.50
2017-01-01,52,60,SuperNET,UNITY,"$1,697,721",$2.08,"816,061",$606,-2.69,3.47,13.55
2017-01-01,52,61,Omni,OMNI,"$1,667,137",$3.00,"555,288",$795,-0.52,6.09,8.54
2017-01-01,52,62,Lykke,LKK,"$1,517,532",$0.05058,"30,000,000","$16,089",0.00,1.46,6.62
2017-01-01,52,63,VPNCoin,VASH,"$1,430,771",$0.003574,"400,339,746","$11,724",0.26,-0.30,3.69
2017-01-01,52,64,Round,ROUND,"$1,357,722",$0.001597,"850,000,000","$10,060",-0.41,-0.64,-3.16
2017-01-01,52,65,Qwark,QWARK,"$1,336,618",$0.02144,"62,335,781",$939,-0.47,-4.61,-24.68
2017-01-01,52,66,Aeon,AEON,"$1,324,537",$0.09984,"13,266,939","$1,885",-0.47,3.67,57.67
2017-01-01,52,67,FedoraCoin,TIPS,"$1,322,851",$0.000002985,"443,168,182,458","$1,887",-0.02,-16.80,50.53
2017-01-01,52,68,Nexus,NXS,"$1,250,125",$0.02744,"45,560,364","$1,332",3.24,0.74,-2.10
2017-01-01,52,69,SIBCoin,SIB,"$1,222,657",$0.09362,"13,059,181","$1,996",-0.31,2.07,9.43
2017-01-01,52,70,Nexium,NXC,"$1,171,035",$0.01378,"85,000,000","$13,886",0.14,-13.53,-4.27
2017-01-01,52,71,Steem Dollars,SBD,"$1,165,194",$0.9742,"1,196,108","$7,373",-0.76,-4.53,-3.78
2017-01-01,52,72,Veros,VRS,"$1,139,158",$0.07477,"15,235,338","$5,497",-0.41,7.15,4.99
2017-01-01,52,73,Vertcoin,VTC,"$1,097,761",$0.03423,"32,069,344","$2,627",-2.10,-1.82,14.07
2017-01-01,52,74,Expanse,EXP,"$1,069,632",$0.2208,"4,844,161","$45,184",-2.21,15.46,6.70
2017-01-01,52,75,MonaCoin,MONA,"$1,027,037",$0.02351,"43,678,200",$666,-0.47,-1.60,-3.94
2017-01-01,52,76,Novacoin,NVC,"$982,596",$0.6155,"1,596,339","$34,704",2.55,23.78,48.05
2017-01-01,52,77,Curecoin,CURE,"$978,270",$0.03701,"26,431,310","$1,129",-0.38,8.75,6.45
2017-01-01,52,78,BitBay,BAY,"$967,664",$0.000961,"1,006,952,800","$2,278",0.94,4.18,10.48
2017-01-01,52,79,EarthCoin,EAC,"$959,187",$0.0001026,"9,346,468,332","$1,480",-0.56,-4.08,-6.06
2017-01-01,52,80,Auroracoin,AUR,"$939,188",$0.1085,"8,658,139","$5,212",-1.50,-17.65,11.42
2017-01-01,52,81,Feathercoin,FTC,"$899,367",$0.006108,"147,238,920",$511,-3.32,3.09,-6.22
2017-01-01,52,82,CloakCoin,CLOAK,"$896,360",$0.1848,"4,849,916",$704,-6.07,0.71,-2.68
2017-01-01,52,83,Burst,BURST,"$894,875",$0.0005358,"1,670,014,623","$4,816",-2.40,0.38,-10.13
2017-01-01,52,84,Primecoin,XPM,"$869,639",$0.04991,"17,422,763","$4,483",-1.21,0.03,-3.34
2017-01-01,52,85,Radium,RADS,"$842,789",$0.2741,"3,075,105","$4,523",1.30,-6.79,-15.72
2017-01-01,52,86,HiCoin,XHI,"$827,487",$0.004361,"189,729,990","$11,402",-0.35,-4.07,-12.41
2017-01-01,52,87,NautilusCoin,NAUT,"$823,961",$0.05092,"16,180,000","$22,450",-0.46,4.54,24.63
2017-01-01,52,88,Qora,QORA,"$794,694",$0.00007947,"10,000,000,000","$2,908",-0.03,6.81,22.89
2017-01-01,52,89,Boolberry,BBR,"$767,423",$0.08749,"8,771,076",$843,-0.38,0.80,19.85
2017-01-01,52,90,NuBits,USNBT,"$755,552",$0.998,"757,084","$15,841",0.02,-0.16,-0.61
2017-01-01,52,91,Energycoin,ENRG,"$720,399",$0.005977,"120,534,858",$613,-0.47,6.13,26.75
2017-01-01,52,92,ReddCoin,RDD,"$713,516",$0.00002523,"28,279,196,459","$1,162",34.51,39.63,19.81
2017-01-01,52,93,Viacoin,VIA,"$711,996",$0.03199,"22,256,978","$13,329",-0.32,-8.02,33.70
2017-01-01,52,94,VeriCoin,VRC,"$696,198",$0.0233,"29,882,243",$779,0.37,-0.17,4.31
2017-01-01,52,95,Adzcoin,ADZ,"$686,469",$0.0135,"50,852,040",$847,-0.48,9.69,-14.35
2017-01-01,52,96,GoldCoin,GLC,"$635,102",$0.01592,"39,903,676",$877,6.28,5.51,3.31
2017-01-01,52,97,OKCash,OK,"$573,514",$0.008249,"69,524,329","$1,847",-2.19,4.21,17.17
2017-01-01,52,98,Virtacoin,VTA,"$565,665",$0.00004685,"12,074,910,223",$618,-58.82,247.77,171.12
2017-01-01,52,99,Vcash,XVC,"$561,273",$0.03725,"15,066,156","$2,070",-0.72,1.27,7.27
2017-01-01,52,100,DigitalNote,XDN,"$560,246",$0.00008151,"6,873,107,969","$1,008",-0.63,1.54,-7.85
2017-01-01,52,101,Asiadigicoin,ADCN,"$528,359",$0.06025,"8,769,863","$9,271",-0.87,-3.73,4.57
2017-01-01,52,102,Megacoin,MEC,"$500,758",$0.01523,"32,886,450","$4,087",-1.82,4.45,4.55
2017-01-01,52,103,FoldingCoin,FLDC,"$485,066",$0.001068,"454,333,654","$3,444",-1.08,5.64,21.11
2017-01-01,52,104,OBITS,OBITS,"$481,545",$0.0611,"7,881,106","$3,188",0.21,11.59,-1.87
2017-01-01,52,105,DubaiCoin,DBIC,"$460,859",$0.07762,"5,937,465","$2,236",-0.50,-2.08,12.79
2017-12-31,52,2,XRP,XRP,"$89,121,967,114",$2.30,"38,739,144,847","$4,642,084,864",0.18,5.75,125.31
2017-12-31,52,3,Ethereum,ETH,"$73,170,132,772",$756.73,"96,692,190","$2,554,265,856",0.30,4.91,8.78
2017-12-31,52,4,Bitcoin Cash,BCH,"$42,774,236,531","$2,533.01","16,886,713","$1,300,817,280",-0.43,5.00,-9.87
2017-12-31,52,5,Cardano,ADA,"$18,659,588,487",$0.7197,"25,927,070,538","$305,947,200",-0.82,6.15,91.25
2017-12-31,52,6,Litecoin,LTC,"$12,663,197,417",$232.10,"54,560,158","$771,042,368",-0.75,5.27,-14.18
2017-12-31,52,7,IOTA,MIOTA,"$9,869,763,788",$3.55,"2,779,530,283","$167,521,280",-0.27,5.03,5.77
2017-12-31,52,8,NEM,XEM,"$9,306,424,140",$1.03,"8,999,999,999","$69,870,056",1.82,10.48,6.45
2017-12-31,52,9,Dash,DASH,"$8,189,388,164","$1,051.68","7,786,970","$154,690,112",-0.98,4.05,-9.85
2017-12-31,52,10,Stellar,XLM,"$6,442,724,493",$0.3608,"17,858,965,917","$183,768,320",1.19,10.47,66.56
2017-12-31,52,11,Monero,XMR,"$5,426,210,002",$349.03,"15,546,731","$101,667,144",0.09,4.35,6.92
2017-12-31,52,12,EOS,EOS,"$5,041,642,753",$8.77,"575,139,270","$312,308,288",0.04,1.68,10.14
2017-12-31,52,13,Neo,NEO,"$4,937,436,142",$75.96,"65,000,000","$181,356,848",-0.29,4.79,30.69
2017-12-31,52,14,Qtum,QTUM,"$4,603,333,033",$62.40,"73,774,324","$690,938,496",0.08,2.29,19.01
2017-12-31,52,15,Bitcoin Gold,BTG,"$4,380,775,197",$261.72,"16,738,211","$78,952,064",1.24,2.92,-13.41
2017-12-31,52,16,Verge,XVG,"$3,208,728,455",$0.2226,"14,414,762,441","$920,812,992",-5.37,55.68,-5.44
2017-12-31,52,17,TRON,TRX,"$2,942,336,038",$0.04475,"65,748,192,475","$375,152,480",3.05,22.82,19.22
2017-12-31,52,18,Nano,NANO,"$2,885,869,971",$21.66,"133,248,289","$42,716,348",2.90,77.26,360.90
2017-12-31,52,19,Ethereum Classic,ETC,"$2,765,755,614",$28.00,"98,784,146","$169,330,752",-0.25,3.54,-8.24
2017-12-31,52,20,BitConnect,BCC,"$2,593,243,079",$418.96,"6,189,684","$21,278,740",-1.87,7.58,79.46
2017-12-31,52,21,Lisk,LSK,"$2,377,903,943",$20.41,"116,524,580","$64,758,748",-1.69,4.62,5.39
2017-12-31,52,22,OmiseGO,OMG,"$2,029,570,239",$19.89,"102,042,552","$349,531,072",3.47,24.67,41.86
2017-12-31,52,23,ICON,ICX,"$2,017,629,554",$5.35,"376,878,355","$62,230,924",-1.15,2.22,24.18
2017-12-31,52,24,Ardor,ARDR,"$1,718,412,422",$1.72,"998,999,495","$35,154,876",-0.58,11.95,6.88
2017-12-31,52,25,BitShares,BTS,"$1,714,041,929",$0.6576,"2,606,400,000","$43,489,564",0.99,3.32,19.34
2017-12-31,52,26,Populous,PPT,"$1,536,709,577",$41.53,"37,004,027","$2,320,919",0.57,13.05,13.45
2017-12-31,52,27,Zcash,ZEC,"$1,495,222,602",$505.51,"2,957,844","$95,277,112",-0.53,2.66,-5.75
2017-12-31,52,28,Tether,USDT,"$1,384,856,529",$1.01,"1,368,089,837","$1,927,012,864",0.40,-0.29,-1.72
2017-12-31,52,29,Stratis,STRAT,"$1,384,480,445",$14.03,"98,682,802","$27,243,686",-0.72,7.38,2.64
2017-12-31,52,30,Waves,WAVES,"$1,259,664,154",$12.60,"100,000,000","$50,113,880",-0.12,6.58,-6.55
2017-12-31,52,31,HyperCash,HC,"$1,252,836,791",$29.52,"42,440,728","$331,258,048",1.10,17.18,3.88
2017-12-31,52,32,Bytecoin,BCN,"$1,081,519,140",$0.005902,"183,253,534,612","$8,142,576",-0.76,14.26,-10.66
2017-12-31,52,33,Komodo,KMD,"$1,028,847,876",$9.90,"103,872,420","$13,810,478",0.92,9.34,-2.54
2017-12-31,52,34,Dogecoin,DOGE,"$1,010,010,505",$0.008972,"112,578,744,538","$62,256,420",-0.39,13.61,-1.34
2017-12-31,52,35,Siacoin,SC,"$952,864,371",$0.03035,"31,396,146,174","$26,399,992",-0.09,3.97,-4.17
2017-12-31,52,36,Binance Coin,BNB,"$855,043,135",$8.64,"99,014,000","$74,927,912",0.24,9.37,66.18
2017-12-31,52,37,Status,SNT,"$779,710,465",$0.2247,"3,470,483,788","$69,855,776",4.54,38.33,66.80
2017-12-31,52,38,Augur,REP,"$770,796,936",$70.07,"11,000,000","$5,779,316",-0.12,7.21,4.56
2017-12-31,52,39,Steem,STEEM,"$742,533,312",$3.01,"246,734,110","$4,329,759",-0.20,10.45,-5.04
2017-12-31,52,40,Nxt,NXT,"$705,236,885",$0.7059,"998,999,942","$199,297,760",-0.33,24.92,-58.74
2017-12-31,52,41,Golem,GNT,"$702,563,477",$0.8421,"834,262,000","$34,322,144",-0.36,17.62,32.22
2017-12-31,52,42,SALT,SALT,"$694,306,236",$12.81,"54,200,168","$33,189,678",0.40,0.88,30.12
2017-12-31,52,43,Ark,ARK,"$690,015,347",$7.04,"97,981,284","$12,313,302",-0.31,6.27,13.92
2017-12-31,52,44,Veritaseum,VERI,"$687,032,083",$337.34,"2,036,645","$1,244,941",-1.68,-0.51,2.88
2017-12-31,52,45,DigiByte,DGB,"$677,735,348",$0.07037,"9,631,405,543","$49,734,560",-0.66,2.13,-7.77
2017-12-31,52,46,Vechain [Token],VEN,"$631,769,427",$2.28,"277,162,633","$57,486,200",0.32,7.68,80.60
2017-12-31,52,47,Decred,DCR,"$620,530,199",$95.96,"6,466,749","$3,204,196",-0.62,12.54,11.18
2017-12-31,52,48,PIVX,PIVX,"$574,347,609",$10.40,"55,250,083","$5,997,748",-1.40,7.28,-9.95
2017-12-31,52,49,MonaCoin,MONA,"$570,692,296",$10.12,"56,402,300","$13,331,280",-0.27,8.86,-2.10
2017-12-31,52,50,Factom,FCT,"$504,714,756",$57.71,"8,745,102","$32,330,898",8.54,37.60,66.93
2017-12-31,52,51,WAX,WAXP,"$449,877,412",$0.9126,"492,954,537","$23,059,736",6.28,-3.93,-7.10
2017-12-31,52,52,Obyte,GBYTE,"$442,869,918",$686.38,"645,222","$971,347",-2.10,1.71,7.15
2017-12-31,52,53,Electroneum,ETN,"$437,121,565",$0.08747,"4,997,507,466","$5,541,338",-0.33,14.41,-4.39
2017-12-31,52,54,TenX,PAY,"$427,126,733",$4.08,"104,661,310","$22,511,946",-1.42,12.99,-8.87
2017-12-31,52,55,MaidSafeCoin,MAID,"$426,316,255",$0.942,"452,552,412","$8,529,028",-0.81,19.21,16.94
2017-12-31,52,56,0x,ZRX,"$425,573,954",$0.8957,"475,119,087","$20,968,164",1.81,28.54,44.27
2017-12-24,51,2,Ethereum,ETH,"$67,019,273,767",$694.15,"96,548,917","$2,300,552,704",2.96,-4.64,-3.23
2017-12-24,51,3,Bitcoin Cash,BCH,"$48,988,237,688","$2,903.12","16,874,325","$1,712,161,536",2.36,-11.50,57.25
2017-12-24,51,4,XRP,XRP,"$40,441,548,673",$1.04,"38,739,144,847","$754,958,848",1.28,-10.78,44.39
2017-12-24,51,5,Litecoin,LTC,"$15,028,951,029",$275.98,"54,456,683","$1,122,914,944",2.44,-5.50,-12.87
2017-12-24,51,6,Cardano,ADA,"$10,112,315,917",$0.39,"25,927,070,538","$67,372,280",0.88,-7.70,-21.61
2017-12-24,51,7,IOTA,MIOTA,"$9,674,915,210",$3.48,"2,779,530,283","$278,147,840",1.97,-5.57,-8.11
2017-12-24,51,8,NEM,XEM,"$9,396,147,250",$1.04,"8,999,999,999","$98,134,112",8.70,10.18,50.05
2017-12-24,51,9,Dash,DASH,"$9,208,779,481","$1,184.69","7,773,155","$230,642,560",1.17,-8.32,7.92
2017-12-24,51,10,Monero,XMR,"$5,231,007,893",$337.06,"15,519,518","$134,675,216",3.90,-13.98,-2.40
2017-12-24,51,11,Bitcoin Gold,BTG,"$5,104,901,590",$305.22,"16,725,236","$144,897,872",1.29,-8.82,3.41
2017-12-24,51,12,EOS,EOS,"$4,564,056,647",$8.14,"560,452,341","$192,174,864",2.92,-5.65,-0.85
2017-12-24,51,13,Stellar,XLM,"$4,008,414,431",$0.2244,"17,858,830,790","$71,071,600",1.74,-6.74,-16.23
2017-12-24,51,14,Qtum,QTUM,"$3,956,006,270",$53.64,"73,757,444","$692,470,208",1.18,-6.20,82.30
2017-12-24,51,15,Neo,NEO,"$3,880,200,768",$59.70,"65,000,000","$160,158,272",3.55,-1.97,-12.54
2017-12-24,51,16,Verge,XVG,"$3,694,972,920",$0.2554,"14,465,054,684","$478,058,688",6.47,2.00,382.71
2017-12-24,51,17,Ethereum Classic,ETC,"$3,035,709,719",$30.78,"98,615,546","$316,553,472",2.42,-7.54,-10.07
2017-12-24,51,18,TRON,TRX,"$2,380,649,010",$0.03621,"65,748,192,475","$230,931,120",2.61,-30.10,1.43
2017-12-24,51,19,Lisk,LSK,"$2,327,455,595",$20.02,"116,283,508","$65,224,380",4.15,-5.20,47.41
2017-12-24,51,20,Nxt,NXT,"$1,790,601,305",$1.79,"998,999,942","$321,217,632",2.09,-5.10,117.01
2017-12-24,51,21,Ardor,ARDR,"$1,709,775,418",$1.71,"998,999,495","$50,415,496",3.27,5.73,72.67
2017-12-24,51,22,Zcash,ZEC,"$1,548,379,404",$532.50,"2,907,744","$142,135,872",3.29,-11.32,0.48
2017-12-24,51,23,OmiseGO,OMG,"$1,464,182,590",$14.35,"102,042,552","$87,459,336",1.17,-2.80,-9.40
2017-12-24,51,24,BitShares,BTS,"$1,454,307,630",$0.5581,"2,605,970,000","$59,690,548",2.77,-3.27,43.30
2017-12-24,51,25,BitConnect,BCC,"$1,453,651,392",$241.62,"6,016,147","$14,577,719",2.15,-17.88,-43.32
2017-12-24,51,26,Stratis,STRAT,"$1,409,935,053",$14.29,"98,673,776","$98,854,952",3.04,2.43,24.00
2017-12-24,51,27,Waves,WAVES,"$1,381,220,627",$13.81,"100,000,000","$59,222,600",1.69,-5.65,1.10
2017-12-24,51,28,Populous,PPT,"$1,370,882,571",$37.05,"37,004,027","$2,394,823",1.50,-1.75,-14.36
2017-12-24,51,29,Tether,USDT,"$1,246,142,643",$1.02,"1,218,089,837","$2,611,590,400",-0.73,-2.25,1.28
2017-12-24,51,30,Bytecoin,BCN,"$1,207,783,536",$0.006591,"183,253,534,612","$18,019,628",0.99,10.58,47.23
2017-12-24,51,31,HyperCash,HC,"$1,202,762,855",$28.36,"42,412,094","$213,808,080",1.89,-7.74,35.43
2017-12-24,51,32,Komodo,KMD,"$1,096,595,542",$10.56,"103,812,835","$15,797,496",2.88,-7.99,123.52
2017-12-24,51,33,Siacoin,SC,"$1,061,413,904",$0.03381,"31,396,146,174","$77,246,968",12.52,11.83,117.81
2017-12-24,51,34,Dogecoin,DOGE,"$965,364,770",$0.008582,"112,481,764,397","$143,766,528",-2.43,17.39,43.05
2017-12-24,51,35,Steem,STEEM,"$837,662,629",$3.40,"246,102,293","$12,293,707",6.70,-1.12,45.21
2017-12-24,51,36,DigiByte,DGB,"$806,237,117",$0.084,"9,598,068,704","$125,305,496",10.38,11.54,136.03
2017-12-24,51,37,Augur,REP,"$764,765,450",$69.52,"11,000,000","$11,342,041",2.28,-6.45,61.37
2017-12-24,51,38,Veritaseum,VERI,"$667,358,951",$327.68,"2,036,645","$1,014,881",2.89,-1.12,17.76
2017-12-24,51,39,PIVX,PIVX,"$660,504,469",$11.96,"55,205,230","$14,961,645",-0.20,0.20,60.02
2017-12-24,51,40,Nano,NANO,"$630,562,720",$4.73,"133,248,289","$5,428,593",2.95,2.89,137.50
2017-12-24,51,41,Ark,ARK,"$622,887,801",$6.36,"97,981,284","$13,022,741",2.24,-7.13,5.56
2017-12-24,51,42,MonaCoin,MONA,"$594,086,029",$10.56,"56,242,475","$9,894,036",1.76,-9.00,-23.28
2017-12-24,51,43,Decred,DCR,"$576,159,236",$89.72,"6,422,039","$4,731,556",3.58,2.25,4.71
2017-12-24,51,44,SALT,SALT,"$535,667,417",$9.95,"53,809,145","$13,424,663",2.83,-3.28,1.41
2017-12-24,51,45,Golem,GNT,"$535,552,710",$0.6419,"834,262,000","$15,684,734",1.55,0.55,33.76
2017-12-24,51,46,Binance Coin,BNB,"$523,356,396",$5.29,"99,014,000","$43,676,912",2.58,9.91,-8.25
2017-12-24,51,47,TenX,PAY,"$490,011,993",$4.68,"104,661,310","$84,506,592",2.50,20.16,34.03
2017-12-24,51,48,Status,SNT,"$484,354,625",$0.1396,"3,470,483,788","$16,645,605",1.78,-5.44,-16.87
2017-12-24,51,49,Electroneum,ETN,"$473,804,680",$0.09481,"4,997,507,466","$6,685,435",2.95,-5.71,32.91
2017-12-24,51,50,ReddCoin,RDD,"$440,374,614",$0.01535,"28,696,219,404","$174,616,848",4.92,42.49,433.56
2017-12-24,51,51,Obyte,GBYTE,"$428,414,526",$663.98,"645,222","$2,929,639",2.55,1.12,22.03
2017-12-24,51,52,BitcoinDark,BTCD,"$388,273,470",$301.25,"1,288,862","$598,821",3.30,-8.27,64.22
2017-12-24,51,53,MaidSafeCoin,MAID,"$374,499,523",$0.8275,"452,552,412","$8,922,654",2.57,-2.24,23.99
2017-12-24,51,54,Basic Attention Token,BAT,"$373,255,998",$0.3733,"1,000,000,000","$9,932,212",9.54,11.81,14.99
2017-12-24,51,55,Santiment Network Token,SAN,"$367,949,788",$6.08,"60,522,686","$14,507,879",2.18,-6.70,39.96
2017-12-17,50,2,Ethereum,ETH,"$69,409,040,636",$719.98,"96,404,771","$2,147,388,160",-1.24,3.00,59.11
2017-12-17,50,3,Bitcoin Cash,BCH,"$31,409,971,010","$1,862.88","16,861,013","$1,020,591,680",-0.77,2.50,37.28
2017-12-17,50,4,XRP,XRP,"$28,216,285,884",$0.7284,"38,739,144,847","$805,199,872",-0.96,-3.53,203.24
2017-12-17,50,5,Litecoin,LTC,"$17,323,837,062",$318.72,"54,354,533","$1,703,576,192",-1.60,5.79,110.32
2017-12-17,50,6,Cardano,ADA,"$13,300,876,468",$0.513,"25,927,070,538","$628,142,848",-1.80,26.82,363.12
2017-12-17,50,7,IOTA,MIOTA,"$10,921,183,750",$3.93,"2,779,530,283","$354,390,112",0.11,7.51,-7.98
